PRICE;MIN_NIGHTS;QTD_VIEWS;REVIEWS_MONTH;CALC_HOST_LISTINGS_COUNT;AVAILABILITY_365;SK_DT_LAST_REVIEW;SK_ANUNCIO;SK_HOST;SK_ROOM_TYPE;SK_LOCALIDADE
16;1;10;1;1;0;16/06/2019;38611;30778;4;105
70;1;1;0;1;89;26/04/2019;42605;33235;4;105
43;1;0;;4;153;;43307;33199;4;105
43;1;1;0;4;91;09/04/2019;43313;33199;4;105
34;1;2;1;4;123;04/05/2019;43392;33199;4;105
95;2;7;0;1;238;30/10/2015;10684;9206;4;56
40;30;3;0;7;360;01/01/2017;11051;9524;4;56
25;30;8;0;7;343;01/07/2017;11564;9524;4;56
40;30;5;0;7;365;03/05/2018;11578;9524;4;56
27;30;7;0;7;342;20/03/2019;11666;9524;4;56
25;30;5;0;7;365;08/05/2018;12049;9524;4;56
85;1;1;0;1;365;08/10/2018;14208;12204;4;56
99;100;1;0;1;0;10/10/2016;18613;15757;4;56
50;1;23;1;2;364;29/12/2018;20039;15164;4;56
25;30;10;0;4;332;12/07/2018;20185;16968;4;56
36;30;2;0;4;365;18/12/2017;20441;16968;4;56
30;30;4;0;4;365;03/04/2018;20712;16968;4;56
38;30;0;;4;365;;20715;16968;4;56
45;2;0;;2;88;;20800;5248;4;56
28;30;3;0;7;365;20/06/2018;21172;17770;4;56
20;30;1;0;7;365;10/08/2018;21198;17770;4;56
22;30;0;;7;365;;21211;17770;4;56
27;30;0;;7;365;;21213;17770;4;56
26;30;2;0;7;365;30/04/2018;21228;17770;4;56
60;1;1;0;1;0;02/09/2018;31703;25968;4;56
50;7;1;0;1;179;28/09/2018;35489;28603;4;56
31;30;0;;7;365;;40943;9524;4;56
50;1;8;3;2;365;30/06/2019;44079;29319;4;56
33;31;0;;4;41;;47508;21357;4;56
65;7;131;1;2;0;26/05/2019;359;307;4;6
45;2;107;2;1;313;24/06/2019;1838;1584;4;6
56;2;117;2;1;303;24/06/2019;2170;1874;4;6
69;1;136;2;4;103;04/04/2019;2789;2084;4;6
55;1;10;0;1;0;18/08/2015;4052;3517;4;6
45;2;136;2;1;15;23/06/2019;4600;3982;4;6
45;1;6;0;1;0;14/09/2017;5409;4674;4;6
60;1;4;0;1;0;31/08/2015;6470;5571;4;6
50;1;181;3;2;46;30/06/2019;7670;6599;4;6
35;120;0;;1;0;;10538;9087;4;6
70;1;4;0;1;0;27/12/2016;13154;11326;4;6
45;1;52;1;1;347;19/06/2019;16092;13702;4;6
95;1;7;0;1;179;17/12/2018;19091;16113;4;6
89;1;2;0;1;88;02/10/2018;20689;17377;4;6
350;3;0;;1;83;;22946;19160;4;6
75;7;1;0;1;0;20/08/2017;25630;21329;4;6
30;1;17;1;4;0;25/05/2018;29522;9762;4;6
30;1;30;2;4;0;01/06/2018;29800;9762;4;6
30;3;5;0;2;0;13/06/2018;31097;25540;4;6
60;1;17;1;1;0;01/03/2019;34151;27751;4;6
220;4;2;0;1;41;29/03/2019;34580;27991;4;6
49;2;25;2;9;12;09/05/2019;34990;28269;4;6
49;2;60;6;9;109;22/06/2019;34993;28269;4;6
60;2;28;3;9;120;10/06/2019;34995;28269;4;6
49;2;35;3;9;9;28/05/2019;35054;28269;4;6
49;2;51;5;9;5;09/06/2019;35055;28269;4;6
49;2;23;2;9;10;30/06/2019;35056;28269;4;6
49;2;62;6;9;3;30/06/2019;35057;28269;4;6
65;2;33;3;9;10;24/05/2019;36137;28269;4;6
65;2;27;3;9;11;25/05/2019;36159;28269;4;6
65;1;2;2;2;64;30/06/2019;36278;29154;4;6
45;1;19;6;7;90;29/06/2019;43079;33537;4;6
49;1;22;7;7;83;30/06/2019;43083;33537;4;6
45;1;17;5;7;72;30/06/2019;43085;33537;4;6
60;1;8;2;7;90;16/06/2019;43086;33537;4;6
55;1;13;4;7;89;30/06/2019;43087;33537;4;6
45;1;14;4;7;83;25/06/2019;43088;33537;4;6
40;22;1;1;1;12;10/06/2019;43354;33713;4;6
35;1;9;4;4;358;25/06/2019;44244;32645;4;6
60;1;5;2;7;90;04/07/2019;44506;33537;4;6
75;1;1;1;4;365;18/05/2019;45244;32645;4;6
75;1;0;;4;365;;45308;32645;4;6
50;1;1;1;1;81;10/06/2019;45805;35202;4;6
60;1;5;5;1;1;07/07/2019;47285;36283;4;6
65;1;2;2;2;170;30/06/2019;48085;29154;4;6
100;4;0;;1;270;;11350;9780;4;72
79;1;9;0;6;180;04/06/2019;25470;20900;4;72
159;1;7;0;6;180;06/10/2018;25473;20900;4;72
25;2;26;2;1;50;04/06/2019;33673;27424;4;72
200;7;0;;1;365;;48668;37294;4;72
30;30;125;2;1;304;31/12/2017;3707;3214;4;21
99;1;94;1;1;0;10/05/2015;3958;3434;4;21
65;10;21;0;4;0;30/12/2017;6384;5498;4;21
77;2;57;1;3;311;02/06/2019;7990;6867;4;21
100;1;0;;1;0;;9199;7890;4;21
80;2;2;0;1;0;29/08/2015;9581;8242;4;21
60;10;0;;2;0;;11035;9510;4;21
100;15;0;;2;0;;11057;9510;4;21
85;2;2;0;3;0;04/01/2017;12536;10405;4;21
100;5;0;;3;0;;13553;10405;4;21
75;1;4;0;2;0;15/09/2016;15004;1510;4;21
30;3;10;0;3;0;19/05/2019;17412;2660;4;21
79;1;1;0;2;0;18/09/2016;17857;1933;4;21
58;1;0;;1;0;;23177;19344;4;21
350;1;5;0;1;0;11/01/2019;24628;20529;4;21
69;6;31;1;3;196;24/04/2019;25507;519;4;21
120;2;0;;1;0;;27360;22628;4;21
42;2;37;3;1;1;30/06/2019;28984;23942;4;21
75;1;40;2;2;24;04/06/2019;30253;24919;4;21
65;2;0;;1;0;;40056;31655;4;21
65;4;6;2;1;35;08/06/2019;42470;33143;4;21
70;1;4;4;1;55;25/06/2019;45382;34920;4;21
40;7;0;;1;42;;48575;37224;4;21
45;1;1;0;13;318;20/04/2019;10170;229;4;60
41;1;9;1;4;27;15/06/2019;28401;15737;4;83
21;1;21;2;2;260;16/06/2019;31180;25604;4;83
15;1;19;2;2;271;20/06/2019;33450;25604;4;83
100;1;0;;1;179;;35157;28373;4;83
65;1;4;0;3;179;10/11/2018;35588;28675;4;83
40;1;1;0;1;0;30/12/2018;39564;31327;4;83
65;2;1;0;3;365;02/01/2019;40193;28675;4;83
19;1;15;3;3;236;22/06/2019;40443;31917;4;83
50;1;8;1;2;241;06/07/2019;38171;30476;4;117
1000;1;0;;1;0;;3702;3209;4;45
90;1;8;0;2;0;21/05/2015;5538;4784;4;45
75;1;0;;1;0;;7190;6208;4;45
47;1;2;0;1;0;17/08/2015;9479;8149;4;45
100;10;0;;1;0;;16307;13858;4;45
299;1;0;;1;83;;26442;21947;4;45
150;2;11;1;1;270;18/06/2019;36565;29338;4;45
150;1;1;1;1;179;22/06/2019;46531;35723;4;45
65;1;0;;1;357;;47938;36752;4;45
105;6;0;;1;87;;47966;36777;4;45
29;2;5;0;1;321;20/10/2014;2677;2314;4;24
30;5;34;1;2;288;29/06/2019;3905;3391;4;24
30;1;81;1;1;319;29/06/2019;5715;4927;4;24
30;3;5;0;1;189;05/02/2017;14079;12092;4;24
38;3;27;1;1;84;24/04/2019;14987;12831;4;24
85;1;1;0;1;0;16/05/2016;16045;13668;4;24
46;1;22;1;1;365;17/05/2019;16554;14064;4;24
40;1;5;0;2;0;01/10/2017;17825;14387;4;24
400;1;2;0;2;364;01/09/2016;18450;15547;4;24
40;1;48;1;1;17;30/06/2019;19369;16315;4;24
28;30;0;;7;365;;21212;17770;4;24
30;3;27;1;2;1;24/06/2019;21770;18246;4;24
45;2;1;0;1;0;07/12/2017;28559;23596;4;24
23;1;57;3;1;58;23/06/2019;29429;24280;4;24
25;1;8;2;1;0;07/04/2019;41710;32684;4;24
150;15;0;;1;180;;46652;35813;4;24
30;3;3;3;1;46;07/07/2019;46806;35941;4;24
25;10;1;1;3;299;15/06/2019;46895;35997;4;24
25;4;1;1;3;334;26/06/2019;46896;35997;4;24
25;10;0;;3;341;;46898;35997;4;24
20;1;0;;3;363;;48834;36053;4;24
27;5;0;;1;0;;8652;7441;4;37
22;1;20;1;2;160;03/07/2019;20011;12143;4;37
108;5;2;0;1;0;01/08/2017;1651;1423;4;39
20;3;3;0;1;0;25/01/2019;11868;10221;4;39
1000;1;0;;1;0;;23547;19639;4;39
30;1;0;;1;0;;29399;24256;4;39
30;1;0;;1;0;;29433;24283;4;39
200;1;0;;2;89;;33849;27537;4;39
49;1;3;1;2;90;23/06/2019;39198;31088;4;39
26;2;5;2;2;90;08/07/2019;43608;33860;4;39
200;1;0;;2;72;;44855;27537;4;39
35;2;1;1;2;90;18/05/2019;45173;33860;4;39
75;1;1;1;3;349;08/07/2019;46478;35412;4;39
69;1;2;2;3;355;23/06/2019;46910;35412;4;39
25;1;1;1;3;86;30/06/2019;48128;6710;4;39
55;7;10;0;1;365;13/10/2018;4228;3670;4;146
130;1;0;;1;365;;16073;13686;4;146
55;1;3;0;1;83;23/02/2019;35763;28798;4;146
22;1;1;1;1;11;03/06/2019;46095;35392;4;146
75;5;63;1;5;19;19/05/2019;3026;2608;4;65
60;4;45;1;5;0;12/04/2019;6939;2608;4;65
60;1;68;4;1;125;05/04/2019;27503;22744;4;65
40;2;20;2;5;230;29/05/2019;36943;29177;4;65
35;3;24;3;5;236;02/07/2019;37584;29177;4;65
35;4;1;1;5;332;16/06/2019;43548;2608;4;65
33;4;0;;5;334;;43625;2608;4;65
60;2;2;1;1;0;05/06/2019;43736;33940;4;65
39;1;12;0;1;0;07/09/2016;18048;15295;4;15
25;2;8;2;5;32;14/06/2019;42341;33058;4;15
38;2;3;1;5;31;19/05/2019;42358;33058;4;15
32;2;6;2;5;31;06/06/2019;43066;33058;4;15
41;2;4;2;5;0;20/05/2019;43519;33058;4;15
31;1;2;2;5;73;09/06/2019;43696;33058;4;15
50;1;0;;1;347;;47225;36243;4;15
200;1;0;;1;9;;48304;37029;4;15
179;1;0;;1;0;;17225;14598;4;77
40;1;24;1;1;89;28/06/2019;19390;16331;4;77
20;1;1;1;1;353;27/06/2019;47132;36170;4;77
44;2;155;2;1;325;01/07/2019;1951;1685;4;36
37;1;9;0;1;0;08/05/2017;21536;18060;4;36
65;1;49;1;1;353;19/06/2019;7226;6238;4;70
100;1;0;;1;0;;15067;12889;4;70
49;1;76;4;2;0;06/06/2019;27005;20924;4;70
69;2;9;1;1;62;01/07/2019;38824;30823;4;70
70;3;3;1;2;0;23/06/2019;43097;25326;4;70
25;3;119;3;2;349;02/07/2019;14086;12098;4;69
100;1;1;0;1;363;14/08/2018;34288;27843;4;69
35;3;2;0;4;50;03/04/2019;34839;28163;4;69
20;5;5;1;12;0;29/04/2019;40810;32154;4;69
20;7;2;1;12;0;21/04/2019;41068;32154;4;69
28;9;2;1;12;0;16/04/2019;41966;32154;4;69
28;10;0;;12;0;;42438;32154;4;69
25;10;0;;12;0;;42452;32154;4;69
24;11;2;1;12;0;02/05/2019;43376;32154;4;69
25;7;0;;6;321;;45595;35057;4;69
25;7;1;1;6;313;26/05/2019;45596;35057;4;69
25;7;0;;6;343;;45597;35057;4;69
25;1;0;;6;338;;48869;35057;4;69
25;7;0;;6;365;;48870;35057;4;69
185;1;1;0;1;0;24/10/2015;10800;9304;4;22
45;7;0;;1;0;;27262;22556;4;22
38;1;32;2;5;346;16/06/2019;27469;22718;4;22
35;3;15;1;5;301;30/06/2019;27720;22718;4;22
35;2;16;1;5;274;23/06/2019;27723;22718;4;22
40;2;7;0;5;299;13/01/2019;28623;22718;4;22
35;30;3;0;10;365;01/08/2018;30753;25279;4;22
125;3;4;0;1;0;05/07/2018;31697;25964;4;22
35;30;0;;10;343;;33211;25279;4;22
35;30;1;0;10;364;10/08/2018;33212;25279;4;22
36;30;0;;10;311;;33308;25279;4;22
37;30;3;0;10;312;04/02/2019;33309;25279;4;22
41;30;0;;10;365;;33999;25279;4;22
38;30;1;0;10;365;30/09/2018;34000;25279;4;22
119;1;0;;33;180;;37163;28728;4;22
119;1;0;;33;365;;37164;28728;4;22
119;1;0;;33;180;;37913;28728;4;22
56;35;1;0;2;0;26/10/2017;27150;22353;4;54
110;999;0;;1;365;;38666;30806;4;54
49;3;168;5;1;248;06/07/2019;494;420;4;4
75;1;43;1;1;9;02/06/2019;2174;1878;4;4
85;3;38;1;1;157;27/05/2019;2858;2467;4;4
45;3;229;3;2;312;22/06/2019;3229;2782;4;4
100;1;0;;2;0;;4127;2550;4;4
200;1;8;0;1;180;29/09/2016;4516;3907;4;4
200;1;31;1;1;365;01/11/2016;4956;4307;4;4
115;1;16;0;1;365;26/05/2019;5232;4538;4;4
75;1;6;0;1;315;13/06/2019;5504;4755;4;4
80;1;0;;1;59;;6157;5313;4;4
80;1;29;1;1;357;12/06/2019;7023;6061;4;4
36;1;84;2;1;347;15/06/2019;7999;6876;4;4
70;1;0;;1;365;;9134;7831;4;4
60;1;0;;1;0;;12890;11113;4;4
50;1;67;2;1;216;06/07/2019;14703;12616;4;4
39;4;47;1;2;131;09/06/2019;15643;13351;4;4
65;1;23;1;2;0;29/06/2018;19384;4832;4;4
55;2;36;1;2;88;30/06/2019;20941;14210;4;4
50;1;36;1;1;23;30/06/2019;21125;17730;4;4
10;1;0;;1;0;;21702;18188;4;4
25;1;9;0;2;0;22/10/2017;21896;15759;4;4
31;1;65;2;3;89;03/06/2019;22470;18777;4;4
49;2;52;2;1;194;16/04/2019;22487;18791;4;4
65;5;0;;1;0;;24885;20738;4;4
65;1;1;0;1;365;30/12/2018;25441;21177;4;4
60;2;1;0;2;0;03/09/2017;25997;21118;4;4
25;3;61;3;2;7;23/06/2019;27059;22377;4;4
39;1;7;0;3;0;28/12/2017;28646;23649;4;4
37;20;0;;1;0;;29178;24092;4;4
85;1;1;0;1;90;07/10/2018;29632;24439;4;4
75;2;8;1;1;0;03/06/2018;30968;25439;4;4
80;5;0;;2;363;;31110;25548;4;4
65;30;0;;1;342;;31546;25856;4;4
44;1;49;3;2;5;23/06/2019;31675;25948;4;4
90;1;37;3;1;60;18/04/2019;32110;26283;4;4
95;1;2;0;1;89;30/09/2018;32114;26286;4;4
44;1;25;2;2;6;30/06/2019;32290;25948;4;4
235;14;8;1;1;21;06/07/2019;32561;26622;4;4
45;2;54;6;2;22;26/06/2019;35507;28612;4;4
34;1;17;2;3;4;02/07/2019;38973;30923;4;4
45;2;15;2;1;96;05/06/2019;39311;31151;4;4
60;1;0;;1;7;;39993;31620;4;4
50;1;27;6;1;98;08/06/2019;40063;31659;4;4
100;1;1;0;1;90;14/02/2019;40962;32252;4;4
69;2;1;0;9;365;23/04/2019;41356;12250;4;4
20;1;0;;3;2;;43896;18777;4;4
30;7;0;;1;83;;47817;36659;4;4
75;1;0;;2;34;;48184;36940;4;4
60;1;0;;2;86;;48710;36940;4;4
105;6;10;0;1;363;07/01/2014;205;181;4;9
130;1;0;;1;0;;8200;7046;4;9
116;2;101;2;2;42;01/12/2018;9266;7951;4;9
250;1;134;3;11;306;07/06/2019;10542;7613;4;9
85;1;8;0;1;0;02/01/2016;11081;9552;4;9
64;2;0;;1;0;;11392;9816;4;9
100;2;18;0;1;365;04/04/2017;12420;10702;4;9
65;1;1;0;1;0;24/12/2015;12843;11070;4;9
50;2;2;0;2;0;11/05/2016;13682;10259;4;9
30;3;0;;1;0;;16012;13643;4;9
99;1;8;0;1;365;19/05/2019;19981;16803;4;9
145;4;0;;1;0;;22599;18881;4;9
105;1;1;0;1;0;05/06/2017;22920;19143;4;9
10;1;2;0;1;0;24/06/2017;24102;20103;4;9
115;1;94;4;1;7;27/06/2019;25367;21119;4;9
70;1;0;;1;15;;25738;21411;4;9
299;2;37;2;5;188;18/02/2019;27185;15196;4;9
68;3;9;0;3;0;01/08/2018;27333;22515;4;9
70;4;1;0;1;0;01/01/2018;28716;23726;4;9
75;1;69;4;6;167;30/06/2019;30367;25014;4;9
75;1;53;3;6;172;19/06/2019;30431;25014;4;9
70;1;50;3;6;362;01/04/2019;30432;25014;4;9
75;1;59;4;6;362;30/06/2019;30570;25014;4;9
75;1;59;4;6;174;23/06/2019;30628;25014;4;9
65;1;108;7;6;325;23/06/2019;31519;25810;4;9
69;1;52;4;8;205;01/07/2019;32488;26572;4;9
99;1;42;3;8;181;23/06/2019;32489;26572;4;9
65;1;44;3;8;199;30/06/2019;32490;26572;4;9
65;1;63;5;8;196;01/07/2019;32491;26572;4;9
69;1;81;6;8;192;21/06/2019;32634;26572;4;9
65;1;55;4;8;204;07/07/2019;32636;26572;4;9
69;1;24;2;3;208;15/06/2019;32826;26803;4;9
69;1;17;1;3;212;28/10/2018;32827;26803;4;9
80;1;60;5;7;225;19/06/2019;33243;27107;4;9
65;2;13;1;2;5;23/06/2019;33247;21173;4;9
96;10;1;0;1;179;08/10/2018;33321;27163;4;9
75;1;33;3;7;225;08/06/2019;33947;27107;4;9
75;1;50;4;7;225;11/06/2019;34042;27107;4;9
75;1;38;3;7;225;23/06/2019;34082;27107;4;9
75;1;29;2;7;225;19/06/2019;34083;27107;4;9
75;1;39;3;7;221;14/06/2019;34084;27107;4;9
39;1;44;4;1;31;02/07/2019;34221;27797;4;9
90;1;11;1;6;169;04/07/2019;35945;25014;4;9
65;1;17;5;8;198;23/06/2019;36503;26572;4;9
69;1;30;3;2;335;20/06/2019;36705;29436;4;9
100;1;1;0;3;212;13/02/2019;36782;26803;4;9
100;1;2;0;1;363;09/12/2018;37379;29893;4;9
70;1;59;7;6;314;04/07/2019;37797;25810;4;9
80;1;18;3;5;48;12/06/2019;39805;31498;4;9
99;1;7;1;7;33;14/06/2019;39829;27107;4;9
80;1;19;3;5;52;24/06/2019;39850;31498;4;9
80;1;39;6;5;22;24/06/2019;39851;31498;4;9
80;1;24;4;5;46;19/06/2019;39853;31498;4;9
65;1;14;4;8;206;24/06/2019;42477;26572;4;9
75;1;20;5;5;365;16/06/2019;42546;33194;4;9
75;1;8;2;5;361;02/06/2019;42548;33194;4;9
75;1;6;2;5;361;20/06/2019;42549;33194;4;9
75;1;5;1;5;365;21/05/2019;42551;33194;4;9
75;1;9;2;5;363;15/05/2019;42552;33194;4;9
59;1;10;3;3;358;23/06/2019;43001;33498;4;9
59;1;7;2;3;362;30/05/2019;43002;33498;4;9
95;1;8;2;5;23;06/06/2019;43065;33530;4;9
95;1;3;2;5;23;30/05/2019;43098;33530;4;9
95;1;2;1;5;23;20/06/2019;43108;33530;4;9
95;1;4;1;5;21;30/05/2019;43123;33530;4;9
95;1;4;2;5;19;08/06/2019;43124;33530;4;9
65;1;0;;3;365;;43314;33498;4;9
69;1;8;3;9;347;03/07/2019;43515;33804;4;9
60;1;14;5;9;349;20/06/2019;43516;33804;4;9
85;1;18;6;9;337;28/06/2019;43517;33804;4;9
60;1;20;7;9;348;28/06/2019;43518;33804;4;9
85;1;12;4;9;349;27/06/2019;43634;33804;4;9
85;1;12;4;9;161;28/06/2019;43700;33804;4;9
85;1;9;3;9;365;04/07/2019;43874;33804;4;9
69;1;4;1;9;364;23/06/2019;43972;33804;4;9
75;1;7;4;6;363;30/06/2019;45508;35002;4;9
76;1;6;3;6;365;11/06/2019;45530;35002;4;9
75;1;8;5;6;365;01/07/2019;45532;35002;4;9
75;1;4;2;6;365;23/06/2019;45534;35002;4;9
75;1;3;2;6;365;30/06/2019;45537;35002;4;9
75;1;3;2;6;365;24/06/2019;45539;35002;4;9
75;1;2;2;7;362;13/06/2019;46004;35324;4;9
79;1;2;2;7;365;04/06/2019;46018;35324;4;9
77;1;2;2;7;362;23/06/2019;46020;35324;4;9
77;1;3;2;7;365;01/07/2019;46022;35324;4;9
69;1;8;6;7;357;21/06/2019;46025;35324;4;9
400;1;0;;1;44;;46062;35366;4;9
85;1;6;6;9;175;28/06/2019;46387;33804;4;9
400;2;0;;1;26;;47209;36228;4;9
400;2;0;;1;23;;47211;36229;4;9
400;2;0;;1;166;;47215;36233;4;9
70;1;3;3;6;24;30/06/2019;48094;36872;4;9
69;1;0;;6;23;;48208;36872;4;9
69;1;1;1;6;24;30/06/2019;48211;36872;4;9
69;1;1;1;6;24;30/06/2019;48213;36872;4;9
69;1;0;;6;19;;48215;36872;4;9
69;1;1;1;6;24;30/06/2019;48216;36872;4;9
260;1;0;;2;168;;48787;33945;4;9
55;1;0;;6;2;;48895;25810;4;9
120;1;0;;2;365;;20936;17399;4;203
29;1;93;2;3;90;15/06/2019;14430;12390;4;20
300;1;0;;2;363;;18566;15719;4;20
40;2;2;0;1;0;27/03/2018;24192;20173;4;20
90;6;0;;1;0;;28668;23681;4;20
75;2;0;;1;0;;3981;3452;4;85
26;1;15;1;4;365;22/06/2019;13253;11407;4;85
35;1;120;3;4;340;21/06/2019;16388;11407;4;85
23;1;0;;1;0;;18053;15300;4;85
35;30;1;0;18;280;28/10/2017;18133;1438;4;85
70;1;2;0;1;365;31/03/2019;35999;28967;4;85
58;2;4;1;3;267;31/05/2019;37579;30055;4;85
35;2;1;0;3;310;30/12/2018;38310;30055;4;85
35;62;0;;1;0;;39451;31250;4;85
55;2;0;;1;270;;44208;34234;4;85
28;1;4;2;4;354;08/06/2019;44213;11407;4;85
27;1;4;3;2;355;10/06/2019;44272;34267;4;85
30;1;3;3;4;350;20/06/2019;46740;11407;4;85
28;1;0;;2;341;;46894;34267;4;85
39;1;454;5;1;353;18/06/2019;1105;936;4;48
19;1;26;1;2;138;10/06/2019;28798;15802;4;48
51;1;17;2;4;141;17/05/2019;36317;29158;4;48
40;1;65;10;8;346;06/07/2019;40106;31639;4;48
39;1;56;9;8;34;05/07/2019;40318;31639;4;48
39;1;65;11;8;320;07/07/2019;40426;31639;4;48
60;4;1;0;2;0;05/08/2018;23356;4892;4;2
250;3;0;;1;365;;30461;25080;4;2
45;1;2;1;2;22;31/05/2019;40113;31696;4;2
65;1;0;;2;27;;44903;31696;4;2
45;1;17;1;2;365;19/05/2019;14974;12818;4;118
43;1;8;1;2;362;30/06/2019;16053;12818;4;118
35;2;2;2;2;34;24/06/2019;42422;33108;4;118
32;2;6;0;1;83;22/09/2016;3891;3380;4;61
60;2;11;1;4;365;01/01/2019;22200;18569;4;61
35;1;3;1;1;0;06/04/2019;43252;33653;4;61
800;30;1;0;1;0;14/09/2015;9041;7758;4;28
65;1;8;0;1;0;03/06/2016;10972;9453;4;28
97;1;1;0;1;0;15/11/2015;11206;9665;4;28
49;2;23;1;2;0;20/06/2017;16216;12883;4;28
65;4;0;;1;0;;19812;16667;4;28
49;1;11;0;2;304;17/03/2019;21297;17871;4;28
39;1;4;0;3;324;14/05/2019;29170;24085;4;28
39;2;6;1;3;352;21/04/2019;37195;29771;4;28
39;2;1;0;1;365;01/01/2019;37391;29902;4;28
39;2;2;1;2;326;25/03/2019;37451;29953;4;28
39;2;0;;3;348;;40370;29771;4;28
39;2;1;0;3;365;10/05/2019;42125;24085;4;28
39;2;1;1;3;345;18/06/2019;42184;24085;4;28
53;2;2;1;3;297;26/06/2019;42295;29771;4;28
44;2;3;1;3;324;03/06/2019;42386;33087;4;28
35;2;2;1;2;353;25/05/2019;42622;29953;4;28
35;2;2;1;2;353;06/04/2019;42882;17871;4;28
39;2;0;;3;324;;43428;33087;4;28
65;5;19;1;1;89;15/06/2019;14456;12415;4;55
500;1;0;;1;0;;17855;15134;4;55
165;2;0;;1;0;;23927;19954;4;55
100;1;20;2;3;354;16/06/2019;32287;26422;4;55
32;3;1;0;1;88;04/12/2018;38564;30745;4;212
65;4;1;0;2;1;16/10/2018;6932;5979;4;27
55;1;26;1;2;84;02/12/2018;7817;1953;4;27
150;3;0;;1;0;;11460;9876;4;27
33;1;11;0;1;0;22/10/2017;24592;20504;4;27
40;4;22;1;5;90;25/01/2019;26914;22287;4;27
48;2;21;1;5;90;23/05/2019;26936;22287;4;27
45;5;16;1;5;88;04/06/2019;27013;22287;4;27
1250;1;1;0;1;173;19/02/2018;30082;24791;4;27
35;5;11;1;5;90;16/05/2019;31652;22287;4;27
38;1;0;;1;0;;31708;25972;4;27
45;1;5;0;1;0;24/06/2018;32227;26372;4;27
30;1;15;5;2;5;01/07/2019;33355;27189;4;27
40;3;1;0;1;178;26/11/2018;37708;30147;4;27
45;1;0;;1;15;;48722;37333;4;27
85;1;0;;1;77;;45479;34982;4;101
40;1;214;2;4;188;05/07/2019;41;11;4;25
40;1;88;2;4;197;19/05/2019;5780;11;4;25
80;2;12;0;2;89;30/06/2019;7531;4763;4;25
35;14;6;0;28;201;16/02/2019;10110;8727;4;25
110;2;4;0;1;0;11/12/2016;13549;11651;4;25
35;14;2;0;28;320;01/10/2017;14178;8727;4;25
32;14;0;;28;341;;15120;8727;4;25
35;14;0;;28;318;;15716;8727;4;25
50;1;0;;1;0;;16831;14293;4;25
32;14;0;;28;342;;20574;8727;4;25
68;1;5;0;1;0;18/06/2017;22074;18471;4;25
29;2;21;1;1;0;04/06/2019;23577;19662;4;25
55;15;11;0;3;347;25/05/2019;23915;19289;4;25
32;14;4;0;28;341;09/02/2019;26548;8727;4;25
68;1;5;0;2;0;09/03/2018;26879;22271;4;25
33;100;0;;28;308;;27432;8727;4;25
29;100;0;;28;341;;27433;8727;4;25
33;100;2;0;28;201;03/01/2019;27435;8727;4;25
35;14;3;0;28;322;21/01/2019;28217;8727;4;25
33;100;2;0;4;320;20/12/2018;30091;24797;4;25
35;14;0;;28;322;;30165;8727;4;25
32;14;0;;4;341;;30285;24797;4;25
33;100;0;;28;320;;31535;8727;4;25
32;14;5;1;28;341;10/04/2019;31552;8727;4;25
35;14;0;;28;321;;31572;8727;4;25
35;14;1;0;28;322;26/12/2018;34087;8727;4;25
147;3;9;1;2;0;26/06/2019;37438;28166;4;25
35;14;1;0;28;320;31/12/2018;38615;8727;4;25
32;14;1;0;28;341;26/01/2019;38616;8727;4;25
35;14;0;;28;322;;38617;8727;4;25
35;14;8;1;28;322;19/06/2019;38619;8727;4;25
35;14;1;0;28;320;15/02/2019;40141;8727;4;25
32;14;0;;28;342;;40142;8727;4;25
35;14;0;;28;321;;40143;8727;4;25
35;14;0;;28;322;;40144;8727;4;25
35;14;0;;4;334;;40175;24797;4;25
249;60;0;;1;0;;40555;31989;4;25
117;1;5;2;1;139;24/06/2019;43691;33922;4;25
11;1;0;;1;245;;35007;28279;4;128
55;1;0;;3;47;;36182;28864;4;128
40;1;5;3;1;89;06/07/2019;45300;34857;4;128
80;1;66;1;1;365;04/05/2019;2395;2069;4;3
55;5;32;1;3;0;22/06/2019;10543;9090;4;3
55;5;5;0;3;0;20/06/2019;11525;9090;4;3
75;1;2;0;1;0;01/01/2018;14561;12506;4;3
99;3;6;0;1;0;08/10/2017;22585;18870;4;3
99;1;1;0;2;365;18/07/2018;22730;3;4;3
55;1;1;0;1;0;29/05/2017;23379;19497;4;3
320;1;1;0;1;179;26/09/2018;23581;19665;4;3
185;1;2;0;1;0;01/01/2018;28116;23233;4;3
130;1;1;0;1;0;28/11/2017;28148;23259;4;3
65;1;76;4;3;0;12/09/2018;28393;23312;4;3
60;2;0;;1;0;;29830;24598;4;3
63;1;18;1;1;56;03/06/2019;30877;25371;4;3
85;1;5;0;2;83;18/10/2018;31935;23381;4;3
165;4;0;;1;12;;32389;26499;4;3
62;1;112;11;3;0;13/06/2019;35016;28283;4;3
75;1;18;2;1;52;14/06/2019;36164;29069;4;3
65;3;20;3;6;169;14/06/2019;37008;29647;4;3
90;2;8;1;1;5;08/06/2019;38968;30919;4;3
65;3;1;1;6;353;29/06/2019;44439;29647;4;3
150;1;2;1;1;67;28/05/2019;45676;35116;4;3
60;1;0;;3;43;;45947;35283;4;3
99;1;9;8;3;15;03/07/2019;46040;35336;4;3
50;1;16;0;1;0;15/08/2017;17465;14815;4;119
32;1;8;0;4;21;30/06/2019;23874;19910;4;119
